bar_idx,date,close,rolling_mdd,rolling_atr_q90,atr_ratio,alert_level,alert_name
2036,2023-07-30,29281.09,0.188852,1174.97,2.1931,2,RED
2037,2023-07-31,29232.25,0.188852,1174.97,2.1931,2,RED
2038,2023-08-01,29705.99,0.188852,1174.97,2.1931,2,RED
2039,2023-08-02,29186.01,0.188852,1174.97,2.1931,2,RED
2040,2023-08-03,29193.64,0.188852,1174.97,2.1931,2,RED
2041,2023-08-04,29113.99,0.188852,1174.97,2.1931,2,RED
2042,2023-08-05,29072.13,0.188852,1174.97,2.1931,2,RED
2043,2023-08-06,29088.42,0.188852,1174.97,2.1931,2,RED
2044,2023-08-07,29211.06,0.188852,1174.97,2.1931,2,RED
2045,2023-08-08,29770.42,0.188852,1174.97,2.1931,2,RED
2046,2023-08-09,29581.99,0.188852,1174.97,2.1931,2,RED
2047,2023-08-10,29455.75,0.188852,1174.97,2.1931,2,RED
2048,2023-08-11,29426.03,0.188852,1174.97,2.1931,2,RED
2049,2023-08-12,29430.17,0.188852,1174.97,2.1931,2,RED
2050,2023-08-13,29303.84,0.188852,1174.97,2.1931,2,RED
2051,2023-08-14,29430.93,0.188852,1174.97,2.1931,2,RED
2052,2023-08-15,29200.00,0.188852,1174.97,2.1931,2,RED
2053,2023-08-16,28730.51,0.188852,1174.97,2.1931,2,RED
2054,2023-08-17,26623.41,0.188852,1174.97,2.1931,2,RED
2055,2023-08-18,26054.00,0.188852,1174.97,2.1931,2,RED
2056,2023-08-19,26100.01,0.175914,1174.97,2.1931,2,RED
2057,2023-08-20,26189.99,0.175217,1174.97,2.1931,2,RED
2058,2023-08-21,26126.92,0.175217,1174.97,2.1931,2,RED
2059,2023-08-22,26056.00,0.175217,1174.97,2.1931,2,RED
2060,2023-08-23,26432.72,0.175217,1174.97,2.1931,2,RED
2061,2023-08-24,26180.05,0.175217,1174.97,2.1931,2,RED
2062,2023-08-25,26060.01,0.175217,1174.97,2.1931,2,RED
2063,2023-08-26,26017.37,0.175217,1174.97,2.1931,2,RED
2064,2023-08-27,26101.77,0.175217,1174.97,2.1931,2,RED
2065,2023-08-28,26120.00,0.175217,1174.97,2.1931,2,RED
2066,2023-08-29,27716.34,0.175217,1174.97,2.1931,2,RED
2067,2023-08-30,27299.99,0.175217,1174.97,2.1931,2,RED
2068,2023-08-31,25940.78,0.175285,1174.97,2.1931,2,RED
2069,2023-09-01,25805.05,0.179600,1174.97,2.1931,2,RED
2070,2023-09-02,25869.51,0.179600,1174.97,2.1931,2,RED
2071,2023-09-03,25971.21,0.179600,1174.97,2.1931,2,RED
2072,2023-09-04,25826.02,0.179600,1174.97,2.1931,2,RED
2073,2023-09-05,25792.10,0.180012,1174.97,2.1931,2,RED
2074,2023-09-06,25759.95,0.181034,1174.97,2.1931,2,RED
2075,2023-09-07,26255.00,0.181034,1174.97,2.1931,2,RED
2076,2023-09-08,25910.50,0.181034,1174.97,2.1931,2,RED
2077,2023-09-09,25901.61,0.181034,1174.97,2.1931,2,RED
2078,2023-09-10,25841.61,0.181034,1174.97,2.1931,2,RED
2079,2023-09-11,25162.52,0.200027,1174.97,2.1931,2,RED
2080,2023-09-12,25840.10,0.200027,1174.97,2.1931,2,RED
2081,2023-09-13,26222.00,0.200027,1162.15,2.1691,2,RED
2082,2023-09-14,26522.73,0.200027,1158.51,2.1623,2,RED
2083,2023-09-15,26600.00,0.200027,1136.46,2.1212,2,RED
2084,2023-09-16,26559.67,0.200027,1129.20,2.1076,2,RED
2085,2023-09-17,26527.51,0.200027,1111.10,2.0738,2,RED
2086,2023-09-18,26762.51,0.200027,1107.88,2.0678,2,RED
2087,2023-09-19,27210.26,0.200027,1104.68,2.0619,2,RED
2088,2023-09-20,27125.00,0.200027,1100.98,2.0550,2,RED
2089,2023-09-21,26568.08,0.200027,1095.61,2.0449,2,RED
2090,2023-09-22,26580.14,0.200027,1091.65,2.0375,2,RED
2091,2023-09-23,26575.96,0.200027,1087.08,2.0290,2,RED
2092,2023-09-24,26248.38,0.200027,1083.99,2.0233,2,RED
2093,2023-09-25,26304.81,0.200027,1082.90,2.0212,2,RED
2094,2023-09-26,26221.67,0.200027,1078.38,2.0128,2,RED
2095,2023-09-27,26372.99,0.200027,1076.75,2.0097,2,RED
2096,2023-09-28,27021.39,0.200027,1072.25,2.0013,2,RED
2097,2023-09-29,26906.96,0.200027,1070.09,1.9973,2,RED
2098,2023-09-30,26962.56,0.200027,1065.00,1.9878,2,RED
2099,2023-10-01,27992.57,0.200027,1062.57,1.9833,2,RED
2100,2023-10-02,27494.51,0.200027,1054.58,1.9683,2,RED
2101,2023-10-03,27426.46,0.200027,1047.40,1.9549,2,RED
2102,2023-10-04,27778.57,0.200027,1046.55,1.9534,2,RED
2103,2023-10-05,27410.39,0.200027,1046.55,1.9534,2,RED
2104,2023-10-06,27931.09,0.200027,1046.55,1.9534,2,RED
2105,2023-10-07,27956.67,0.200027,1046.55,1.9534,2,RED
2106,2023-10-08,27917.05,0.200027,1046.55,1.9534,2,RED
2107,2023-10-09,27590.12,0.200027,1046.55,1.9534,2,RED
2108,2023-10-10,27390.12,0.200027,1046.55,1.9534,2,RED
2109,2023-10-11,26875.52,0.200027,1046.55,1.9534,2,RED
2110,2023-10-12,26759.63,0.200027,1046.55,1.9534,2,RED
2111,2023-10-13,26862.00,0.200027,1046.55,1.9534,2,RED
2112,2023-10-14,26852.48,0.200027,1046.55,1.9534,2,RED
2113,2023-10-15,27154.15,0.200027,1046.55,1.9534,2,RED
2114,2023-10-16,28500.78,0.200027,1046.55,1.9534,2,RED
2115,2023-10-17,28395.91,0.200027,1046.55,1.9534,2,RED
2116,2023-10-18,28320.00,0.200027,1046.55,1.9534,2,RED
2117,2023-10-19,28713.71,0.200027,1046.55,1.9534,2,RED
2118,2023-10-20,29669.04,0.200027,1046.55,1.9534,2,RED
2119,2023-10-21,29909.80,0.200027,1046.55,1.9534,2,RED
2120,2023-10-22,29992.46,0.200027,1046.55,1.9534,2,RED
2121,2023-10-23,33069.99,0.200027,1046.55,1.9534,2,RED
2122,2023-10-24,33922.73,0.200027,1046.55,1.9534,2,RED
2123,2023-10-25,34496.05,0.200027,1046.55,1.9534,2,RED
2124,2023-10-26,34151.66,0.200027,1046.55,1.9534,2,RED
2125,2023-10-27,33892.02,0.200027,1046.55,1.9534,2,RED
2126,2023-10-28,34081.00,0.200027,1046.55,1.9534,2,RED
2127,2023-10-29,34525.89,0.200027,1046.55,1.9534,2,RED
2128,2023-10-30,34474.73,0.200027,1046.55,1.9534,2,RED
2129,2023-10-31,34639.77,0.200027,1046.55,1.9534,2,RED
2130,2023-11-01,35421.43,0.200027,1046.55,1.9534,2,RED
2131,2023-11-02,34941.59,0.200027,1046.55,1.9534,2,RED
2132,2023-11-03,34716.78,0.200027,1046.55,1.9534,2,RED
2133,2023-11-04,35062.07,0.200027,1046.55,1.9534,2,RED
2134,2023-11-05,35011.88,0.200027,1048.37,1.9568,2,RED
2135,2023-11-06,35046.09,0.200027,1045.69,1.9518,2,RED
2136,2023-11-07,35399.12,0.200027,1045.69,1.9518,2,RED
2137,2023-11-08,35624.72,0.200027,1045.69,1.9518,2,RED
2138,2023-11-09,36701.09,0.200027,1047.42,1.9550,2,RED
2139,2023-11-10,37301.63,0.200027,1054.35,1.9679,2,RED
2140,2023-11-11,37130.00,0.200027,1058.24,1.9752,2,RED
2141,2023-11-12,37064.13,0.200027,1064.18,1.9863,2,RED
2142,2023-11-13,36462.93,0.200027,1072.24,2.0013,2,RED
2143,2023-11-14,35551.19,0.200027,1081.30,2.0182,2,RED
2144,2023-11-15,37858.20,0.200027,1081.58,2.0187,2,RED
2145,2023-11-16,36163.51,0.200027,1082.12,2.0198,2,RED
2146,2023-11-17,36613.92,0.200027,1084.50,2.0242,2,RED
2147,2023-11-18,36568.10,0.200027,1091.87,2.0380,2,RED
2148,2023-11-19,37359.86,0.200027,1093.67,2.0413,2,RED
2149,2023-11-20,37448.78,0.200027,1097.22,2.0479,2,RED
2150,2023-11-21,35741.65,0.200027,1113.75,2.0788,2,RED
2151,2023-11-22,37408.34,0.200027,1115.86,2.0827,2,RED
2152,2023-11-23,37294.28,0.200027,1127.58,2.1046,2,RED
2153,2023-11-24,37713.57,0.200027,1135.89,2.1201,2,RED
2154,2023-11-25,37780.67,0.200027,1137.90,2.1239,2,RED
2155,2023-11-26,37447.43,0.200027,1144.11,2.1355,2,RED
2156,2023-11-27,37242.70,0.200027,1153.20,2.1524,2,RED
2157,2023-11-28,37818.87,0.200027,1157.24,2.1600,2,RED
2158,2023-11-29,37854.64,0.200027,1165.87,2.1761,2,RED
2159,2023-11-30,37723.96,0.200027,1165.87,2.1761,2,RED
2160,2023-12-01,38682.52,0.200027,1165.87,2.1761,2,RED
2161,2023-12-02,39450.35,0.200027,1165.87,2.1761,2,RED
2162,2023-12-03,39972.26,0.200027,1165.87,2.1761,2,RED
2163,2023-12-04,41991.10,0.200027,1168.79,2.1815,2,RED
2164,2023-12-05,44073.32,0.200027,1177.37,2.1975,2,RED
2165,2023-12-06,43762.69,0.200027,1189.09,2.2194,2,RED
2166,2023-12-07,43273.14,0.200027,1190.32,2.2217,2,RED
2167,2023-12-08,44170.99,0.200027,1192.87,2.2265,2,RED
2168,2023-12-09,43713.60,0.200027,1201.84,2.2432,2,RED
2169,2023-12-10,43789.51,0.200027,1212.16,2.2625,2,RED
2170,2023-12-11,41253.40,0.200027,1225.87,2.2881,2,RED
2171,2023-12-12,41492.39,0.200027,1230.03,2.2958,2,RED
2172,2023-12-13,42869.03,0.200027,1237.23,2.3093,2,RED
2173,2023-12-14,43022.26,0.200027,1244.57,2.3230,2,RED
2174,2023-12-15,41940.30,0.200027,1248.67,2.3306,2,RED
2175,2023-12-16,42278.03,0.200027,1250.06,2.3332,2,RED
2176,2023-12-17,41374.65,0.200027,1261.83,2.3552,2,RED
2177,2023-12-18,42657.80,0.200027,1286.50,2.4012,2,RED
2178,2023-12-19,42275.99,0.200027,1301.18,2.4286,2,RED
2179,2023-12-20,43668.93,0.200027,1302.67,2.4314,2,RED
2180,2023-12-21,43861.80,0.200027,1305.52,2.4367,2,RED
2181,2023-12-22,43969.04,0.200027,1312.72,2.4502,2,RED
2182,2023-12-23,43702.16,0.200027,1322.64,2.4687,2,RED
2183,2023-12-24,42991.50,0.200027,1329.64,2.4817,2,RED
2184,2023-12-25,43576.13,0.200027,1334.00,2.4899,2,RED
2185,2023-12-26,42508.93,0.200027,1344.04,2.5086,2,RED
2186,2023-12-27,43428.85,0.200027,1352.85,2.5251,2,RED
2187,2023-12-28,42563.76,0.200027,1362.89,2.5438,2,RED
2188,2023-12-29,42066.95,0.200027,1411.24,2.6340,2,RED
2189,2023-12-30,42140.28,0.200027,1412.96,2.6373,2,RED
2190,2023-12-31,42283.58,0.200027,1421.87,2.6539,2,RED
2191,2024-01-01,44179.55,0.200027,1431.83,2.6725,2,RED
2192,2024-01-02,44946.91,0.200027,1447.04,2.7009,2,RED
2193,2024-01-03,42845.23,0.200027,1448.31,2.7032,2,RED
2194,2024-01-04,44151.10,0.200027,1459.95,2.7250,2,RED
2195,2024-01-05,44145.11,0.200027,1467.69,2.7394,2,RED
2196,2024-01-06,43968.32,0.200027,1468.65,2.7412,2,RED
2197,2024-01-07,43929.02,0.200027,1471.30,2.7462,2,RED
2198,2024-01-08,46951.04,0.200027,1474.85,2.7528,2,RED
2199,2024-01-09,46110.00,0.169883,1489.76,2.7806,2,RED
2200,2024-01-10,46653.99,0.169266,1491.22,2.7833,2,RED
2201,2024-01-11,46339.16,0.167686,1498.07,2.7961,2,RED
2202,2024-01-12,42782.73,0.165090,1505.79,2.8105,2,RED
2203,2024-01-13,42847.99,0.163584,1515.52,2.8287,2,RED
2204,2024-01-14,41732.35,0.163584,1522.04,2.8409,2,RED
2205,2024-01-15,42511.10,0.163584,1542.52,2.8791,2,RED
2206,2024-01-16,43137.95,0.163584,1544.77,2.8833,2,RED
2207,2024-01-17,42776.10,0.163584,1546.18,2.8859,2,RED
2208,2024-01-18,41327.50,0.163584,1552.84,2.8983,2,RED
2209,2024-01-19,41659.03,0.154781,1558.97,2.9098,2,RED
2210,2024-01-20,41696.04,0.154781,1594.83,2.9767,2,RED
2211,2024-01-21,41580.33,0.154781,1643.86,3.0682,2,RED
2212,2024-01-22,39568.02,0.157249,1697.20,3.1678,2,RED
2213,2024-01-23,39897.60,0.157249,1725.36,3.2204,2,RED
2214,2024-01-24,40084.88,0.157249,1751.11,3.2684,2,RED
2215,2024-01-25,39961.09,0.157249,1751.11,3.2684,2,RED
2216,2024-01-26,41823.51,0.157249,1751.11,3.2684,2,RED
2217,2024-01-27,42120.63,0.157249,1751.11,3.2684,2,RED
2218,2024-01-28,42031.06,0.157249,1751.11,3.2684,2,RED
2219,2024-01-29,43302.70,0.157249,1751.11,3.2684,2,RED
2220,2024-01-30,42941.10,0.157249,1751.11,3.2684,2,RED
2221,2024-01-31,42580.00,0.157249,1751.11,3.2684,2,RED
2222,2024-02-01,43082.94,0.157249,1751.11,3.2684,2,RED
2223,2024-02-02,43200.00,0.157249,1751.11,3.2684,2,RED
2224,2024-02-03,43011.09,0.157249,1751.11,3.2684,2,RED
2225,2024-02-04,42582.88,0.157249,1751.11,3.2684,2,RED
2226,2024-02-05,42708.70,0.157249,1751.11,3.2684,2,RED
2227,2024-02-06,43098.95,0.157249,1751.11,3.2684,2,RED
2228,2024-02-07,44349.60,0.157249,1751.11,3.2684,2,RED
2229,2024-02-08,45288.65,0.157249,1751.11,3.2684,2,RED
2230,2024-02-09,47132.77,0.157249,1751.11,3.2684,2,RED
2231,2024-02-10,47751.09,0.157249,1751.11,3.2684,2,RED
2232,2024-02-11,48299.99,0.157249,1751.11,3.2684,2,RED
2233,2024-02-12,49917.27,0.157249,1751.11,3.2684,2,RED
2234,2024-02-13,49699.59,0.157249,1751.11,3.2684,2,RED
2235,2024-02-14,51795.17,0.157249,1751.11,3.2684,2,RED
2236,2024-02-15,51880.00,0.157249,1751.11,3.2684,2,RED
2237,2024-02-16,52124.11,0.157249,1751.11,3.2684,2,RED
2238,2024-02-17,51642.64,0.157249,1751.11,3.2684,2,RED
2239,2024-02-18,52137.67,0.157249,1751.11,3.2684,2,RED
2240,2024-02-19,51774.73,0.157249,1751.11,3.2684,2,RED
2241,2024-02-20,52258.82,0.157249,1751.11,3.2684,2,RED
2242,2024-02-21,51849.39,0.157249,1751.11,3.2684,2,RED
2243,2024-02-22,51288.42,0.157249,1751.11,3.2684,2,RED
2244,2024-02-23,50744.15,0.157249,1751.11,3.2684,2,RED
2245,2024-02-24,51568.22,0.157249,1751.11,3.2684,2,RED
2246,2024-02-25,51728.85,0.157249,1751.11,3.2684,2,RED
2247,2024-02-26,54476.47,0.157249,1751.11,3.2684,2,RED
2248,2024-02-27,57037.34,0.157249,1751.11,3.2684,2,RED
2249,2024-02-28,62432.10,0.157249,1755.94,3.2774,2,RED
2250,2024-02-29,61130.98,0.157249,1764.53,3.2935,2,RED
2251,2024-03-01,62387.90,0.157249,1790.65,3.3422,2,RED
2252,2024-03-02,61987.28,0.157249,1808.36,3.3753,2,RED
2253,2024-03-03,63113.97,0.157249,1813.23,3.3844,2,RED
2254,2024-03-04,68245.71,0.157249,1829.73,3.4152,2,RED
2255,2024-03-05,63724.01,0.157249,1898.66,3.5438,2,RED
2256,2024-03-06,66074.04,0.157249,1921.78,3.5870,2,RED
2257,2024-03-07,66823.17,0.157249,2001.66,3.7361,2,RED
2258,2024-03-08,68124.19,0.157249,2011.69,3.7548,2,RED
2259,2024-03-09,68313.27,0.157249,2018.28,3.7671,2,RED
2260,2024-03-10,68955.88,0.157249,2024.81,3.7793,2,RED
2261,2024-03-11,72078.10,0.157249,2080.26,3.8828,2,RED
2262,2024-03-12,71452.01,0.157249,2103.57,3.9263,2,RED
2263,2024-03-13,73072.41,0.157249,2115.15,3.9479,2,RED
2264,2024-03-14,71388.94,0.157249,2117.05,3.9514,2,RED
2265,2024-03-15,69499.85,0.157249,2118.09,3.9534,2,RED
2266,2024-03-16,65300.63,0.157249,2123.47,3.9634,2,RED
2267,2024-03-17,68393.48,0.157249,2158.71,4.0292,2,RED
2268,2024-03-18,67609.99,0.157249,2204.10,4.1139,2,RED
2269,2024-03-19,61937.40,0.157249,2212.93,4.1304,2,RED
2270,2024-03-20,67840.51,0.157249,2225.63,4.1541,2,RED
2271,2024-03-21,65501.27,0.157249,2329.42,4.3478,2,RED
2272,2024-03-22,63796.64,0.157249,2439.34,4.5530,2,RED
2273,2024-03-23,63990.01,0.157249,2847.10,5.3141,2,RED
2274,2024-03-24,67209.99,0.157249,2921.36,5.4527,2,RED
2275,2024-03-25,69880.01,0.157249,2946.92,5.5004,2,RED
2276,2024-03-26,69988.00,0.157249,3031.04,5.6574,2,RED
2277,2024-03-27,69469.99,0.157249,3051.42,5.6954,2,RED
2278,2024-03-28,70780.60,0.157249,3076.18,5.7416,2,RED
2279,2024-03-29,69850.54,0.157249,3085.44,5.7589,2,RED
2280,2024-03-30,69582.18,0.157249,3097.00,5.7805,2,RED
2281,2024-03-31,71280.01,0.157249,3153.16,5.8853,2,RED
2282,2024-04-01,69649.80,0.157249,3245.18,6.0571,2,RED
2283,2024-04-02,65463.99,0.157249,3315.88,6.1890,2,RED
2284,2024-04-03,65963.28,0.157249,3326.94,6.2097,2,RED
2285,2024-04-04,68487.79,0.157249,3376.81,6.3027,2,RED
2286,2024-04-05,67820.62,0.157249,3392.61,6.3322,2,RED
2287,2024-04-06,68896.00,0.157249,3392.61,6.3322,2,RED
2288,2024-04-07,69360.39,0.157249,3392.61,6.3322,2,RED
2289,2024-04-08,71620.00,0.157249,3392.61,6.3322,2,RED
2290,2024-04-09,69146.00,0.157249,3392.61,6.3322,2,RED
2291,2024-04-10,70631.08,0.157249,3392.61,6.3322,2,RED
2292,2024-04-11,70006.23,0.157249,3392.61,6.3322,2,RED
2293,2024-04-12,67116.52,0.157249,3392.61,6.3322,2,RED
2294,2024-04-13,63924.51,0.157249,3433.63,6.4088,2,RED
2295,2024-04-14,65661.84,0.157249,3439.49,6.4197,2,RED
2296,2024-04-15,63419.99,0.157249,3449.29,6.4380,2,RED
2297,2024-04-16,63793.39,0.157249,3502.13,6.5367,2,RED
2298,2024-04-17,61277.37,0.161416,3585.56,6.6924,2,RED
2299,2024-04-18,63470.08,0.161416,3622.06,6.7605,2,RED
2300,2024-04-19,63818.01,0.161416,3644.36,6.8021,2,RED
2301,2024-04-20,64940.59,0.161416,3653.28,6.8188,2,RED
2302,2024-04-21,64941.15,0.161416,3653.28,6.8188,2,RED
2303,2024-04-22,66819.32,0.161416,3653.28,6.8188,2,RED
2304,2024-04-23,66414.00,0.161416,3653.28,6.8188,2,RED
2305,2024-04-24,64289.59,0.161416,3653.28,6.8188,2,RED
2306,2024-04-25,64498.34,0.161416,3653.28,6.8188,2,RED
2307,2024-04-26,63770.01,0.161416,3653.28,6.8188,2,RED
2308,2024-04-27,63461.98,0.161416,3653.28,6.8188,2,RED
2309,2024-04-28,63118.62,0.161416,3653.28,6.8188,2,RED
2310,2024-04-29,63866.00,0.161416,3653.28,6.8188,2,RED
2311,2024-04-30,60672.00,0.169700,3653.28,6.8188,2,RED
2312,2024-05-01,58364.97,0.201272,3653.28,6.8188,2,RED
2313,2024-05-02,59060.61,0.201272,3653.28,6.8188,2,RED
2314,2024-05-03,62882.01,0.201272,3653.28,6.8188,2,RED
2315,2024-05-04,63892.04,0.201272,3653.28,6.8188,2,RED
2316,2024-05-05,64012.00,0.201272,3653.28,6.8188,2,RED
2317,2024-05-06,63165.19,0.201272,3653.28,6.8188,2,RED
2318,2024-05-07,62312.08,0.201272,3653.28,6.8188,2,RED
2319,2024-05-08,61193.03,0.201272,3653.28,6.8188,2,RED
2320,2024-05-09,63074.01,0.201272,3653.28,6.8188,2,RED
2321,2024-05-10,60799.99,0.201272,3653.28,6.8188,2,RED
2322,2024-05-11,60825.99,0.201272,3653.28,6.8188,2,RED
2323,2024-05-12,61483.99,0.201272,3653.28,6.8188,2,RED
2324,2024-05-13,62940.08,0.201272,3653.28,6.8188,2,RED
2325,2024-05-14,61577.49,0.201272,3653.28,6.8188,2,RED
2326,2024-05-15,66206.50,0.201272,3653.28,6.8188,2,RED
2327,2024-05-16,65235.21,0.201272,3653.28,6.8188,2,RED
2328,2024-05-17,67024.00,0.201272,3653.28,6.8188,2,RED
2329,2024-05-18,66915.20,0.201272,3653.28,6.8188,2,RED
2330,2024-05-19,66274.01,0.201272,3653.28,6.8188,2,RED
2331,2024-05-20,71446.62,0.201272,3653.28,6.8188,2,RED
2332,2024-05-21,70148.34,0.201272,3653.28,6.8188,2,RED
2333,2024-05-22,69166.62,0.201272,3653.28,6.8188,2,RED
2334,2024-05-23,67969.65,0.201272,3653.28,6.8188,2,RED
2335,2024-05-24,68549.99,0.201272,3653.28,6.8188,2,RED
2336,2024-05-25,69290.57,0.201272,3653.28,6.8188,2,RED
2337,2024-05-26,68507.67,0.201272,3653.28,6.8188,2,RED
2338,2024-05-27,69436.43,0.201272,3653.28,6.8188,2,RED
2339,2024-05-28,68398.39,0.201272,3653.28,6.8188,2,RED
2340,2024-05-29,67652.42,0.201272,3653.28,6.8188,2,RED
2341,2024-05-30,68352.17,0.201272,3653.28,6.8188,2,RED
2342,2024-05-31,67540.01,0.201272,3653.28,6.8188,2,RED
2343,2024-06-01,67766.85,0.201272,3653.28,6.8188,2,RED
2344,2024-06-02,67765.63,0.201272,3653.28,6.8188,2,RED
2345,2024-06-03,68809.90,0.201272,3653.28,6.8188,2,RED
2346,2024-06-04,70537.84,0.201272,3653.28,6.8188,2,RED
2347,2024-06-05,71108.00,0.201272,3653.28,6.8188,2,RED
2348,2024-06-06,70799.06,0.201272,3653.28,6.8188,2,RED
2349,2024-06-07,69355.60,0.201272,3653.28,6.8188,2,RED
2350,2024-06-08,69310.46,0.201272,3653.28,6.8188,2,RED
2351,2024-06-09,69648.14,0.201272,3653.28,6.8188,2,RED
2352,2024-06-10,69540.00,0.201272,3653.28,6.8188,2,RED
2353,2024-06-11,67314.24,0.201272,3653.28,6.8188,2,RED
2354,2024-06-12,68263.99,0.201272,3653.28,6.8188,2,RED
2355,2024-06-13,66773.01,0.201272,3653.28,6.8188,2,RED
2356,2024-06-14,66043.99,0.201272,3653.28,6.8188,2,RED
2357,2024-06-15,66228.25,0.201272,3653.28,6.8188,2,RED
2358,2024-06-16,66676.87,0.201272,3653.28,6.8188,2,RED
2359,2024-06-17,66504.33,0.201272,3653.28,6.8188,2,RED
2360,2024-06-18,65175.32,0.201272,3653.28,6.8188,2,RED
2361,2024-06-19,64974.37,0.201272,3653.28,6.8188,2,RED
2362,2024-06-20,64869.99,0.201272,3653.28,6.8188,2,RED
2363,2024-06-21,64143.56,0.201272,3653.28,6.8188,2,RED
2364,2024-06-22,64262.01,0.201272,3653.28,6.8188,2,RED
2365,2024-06-23,63210.01,0.201272,3653.28,6.8188,2,RED
2366,2024-06-24,60293.30,0.201272,3653.28,6.8188,2,RED
2367,2024-06-25,61806.01,0.201272,3653.28,6.8188,2,RED
2368,2024-06-26,60864.99,0.201272,3653.28,6.8188,2,RED
2369,2024-06-27,61706.47,0.201272,3653.28,6.8188,2,RED
2370,2024-06-28,60427.84,0.201272,3653.28,6.8188,2,RED
2371,2024-06-29,60986.68,0.201272,3653.28,6.8188,2,RED
2372,2024-06-30,62772.01,0.201272,3653.28,6.8188,2,RED
2373,2024-07-01,62899.99,0.201272,3653.28,6.8188,2,RED
2374,2024-07-02,62135.47,0.201272,3653.28,6.8188,2,RED
2375,2024-07-03,60208.58,0.201272,3653.28,6.8188,2,RED
2376,2024-07-04,57050.01,0.219267,3653.28,6.8188,2,RED
2377,2024-07-05,56628.79,0.225032,3653.28,6.8188,2,RED
2378,2024-07-06,58230.13,0.225032,3653.28,6.8188,2,RED
2379,2024-07-07,55857.81,0.235583,3653.28,6.8188,2,RED
2380,2024-07-08,56714.62,0.235583,3653.28,6.8188,2,RED
2381,2024-07-09,58050.00,0.235583,3653.28,6.8188,2,RED
2382,2024-07-10,57725.85,0.235583,3653.28,6.8188,2,RED
2383,2024-07-11,57339.89,0.235583,3653.28,6.8188,2,RED
2384,2024-07-12,57889.10,0.235583,3653.28,6.8188,2,RED
2385,2024-07-13,59204.02,0.235583,3653.28,6.8188,2,RED
2386,2024-07-14,60797.91,0.235583,3653.28,6.8188,2,RED
2387,2024-07-15,64724.14,0.235583,3653.28,6.8188,2,RED
2388,2024-07-16,65043.99,0.235583,3653.28,6.8188,2,RED
2389,2024-07-17,64087.99,0.235583,3653.28,6.8188,2,RED
2390,2024-07-18,63987.92,0.235583,3653.28,6.8188,2,RED
2391,2024-07-19,66660.00,0.235583,3653.28,6.8188,2,RED
2392,2024-07-20,67139.96,0.235583,3653.28,6.8188,2,RED
2393,2024-07-21,68165.34,0.235583,3653.28,6.8188,2,RED
2394,2024-07-22,67532.01,0.235583,3653.28,6.8188,2,RED
2395,2024-07-23,65936.01,0.235583,3653.28,6.8188,2,RED
2396,2024-07-24,65376.00,0.235583,3653.28,6.8188,2,RED
2397,2024-07-25,65799.95,0.235583,3653.28,6.8188,2,RED
2398,2024-07-26,67907.99,0.235583,3653.28,6.8188,2,RED
2399,2024-07-27,67896.50,0.235583,3653.28,6.8188,2,RED
2400,2024-07-28,68249.88,0.235583,3653.28,6.8188,2,RED
2401,2024-07-29,66784.69,0.235583,3653.28,6.8188,2,RED
2402,2024-07-30,66188.00,0.235583,3653.28,6.8188,2,RED
2403,2024-07-31,64628.00,0.235583,3653.28,6.8188,2,RED
2404,2024-08-01,65354.02,0.235583,3653.28,6.8188,2,RED
2405,2024-08-02,61498.33,0.235583,3653.28,6.8188,2,RED
2406,2024-08-03,60697.99,0.235583,3653.28,6.8188,2,RED
2407,2024-08-04,58161.00,0.235583,3653.28,6.8188,2,RED
2408,2024-08-05,54018.81,0.260750,3653.28,6.8188,2,RED
2409,2024-08-06,56022.01,0.260750,3653.28,6.8188,2,RED
2410,2024-08-07,55134.16,0.260750,3653.28,6.8188,2,RED
2411,2024-08-08,61685.99,0.260750,3653.28,6.8188,2,RED
2412,2024-08-09,60837.99,0.260750,3653.28,6.8188,2,RED
2413,2024-08-10,60923.51,0.260750,3653.28,6.8188,2,RED
2414,2024-08-11,58712.59,0.260750,3653.28,6.8188,2,RED
2415,2024-08-12,59346.64,0.260750,3653.28,6.8188,2,RED
2416,2024-08-13,60587.15,0.260750,3653.28,6.8188,2,RED
2417,2024-08-14,58683.39,0.260750,3653.28,6.8188,2,RED
2418,2024-08-15,57541.06,0.260750,3653.28,6.8188,2,RED
2419,2024-08-16,58874.60,0.260750,3653.28,6.8188,2,RED
2420,2024-08-17,59491.99,0.260750,3653.28,6.8188,2,RED
2421,2024-08-18,58427.35,0.260750,3653.28,6.8188,2,RED
2422,2024-08-19,59438.50,0.260750,3653.28,6.8188,2,RED
2423,2024-08-20,59013.80,0.260750,3653.28,6.8188,2,RED
2424,2024-08-21,61156.03,0.260750,3653.28,6.8188,2,RED
2425,2024-08-22,60375.84,0.260750,3653.28,6.8188,2,RED
2426,2024-08-23,64037.24,0.260750,3653.28,6.8188,2,RED
2427,2024-08-24,64157.01,0.260750,3653.28,6.8188,2,RED
2428,2024-08-25,64220.00,0.260750,3653.28,6.8188,2,RED
2429,2024-08-26,62834.00,0.260750,3653.28,6.8188,2,RED
2430,2024-08-27,59415.00,0.260750,3653.28,6.8188,2,RED
2431,2024-08-28,59034.90,0.260750,3653.28,6.8188,2,RED
2432,2024-08-29,59359.01,0.260750,3653.28,6.8188,2,RED
2433,2024-08-30,59123.99,0.260750,3653.28,6.8188,2,RED
