family,slow_pair,slow_mode,slow_thr,fast_lookback,fast_mode,fast_thr,sharpe_daily,cagr,max_drawdown,trade_count,exposure,net_return,mean_hold_bars,median_hold_bars,positive_fold_share,min_fold_cagr
vcl_gate_ret_state,"(6, 24)",fixed_level,1.2,202,train_quantile,0.5,1.5007271834700868,0.7391785814792662,-0.3777295182006285,87,0.3838783269961977,4.2625597715466395,29.011494252873565,6.0,0.6666666666666666,-0.38357856142804003
vcl_gate_ret_state,"(6, 24)",train_quantile,0.8,168,train_quantile,0.65,1.4886725102595029,0.6247932226222899,-0.21386060664647955,80,0.27452471482889734,3.290803043679732,22.5625,7.0,0.8333333333333334,-0.14780522101801752
vcl_gate_ret_state,"(6, 24)",fixed_level,1.2,202,train_quantile,0.65,1.484090078342015,0.633643625071054,-0.20558894025162866,79,0.2801520912547529,3.3613191193842207,23.31645569620253,6.0,0.8333333333333334,-0.24662738899726022
vcl_gate_ret_state,"(6, 24)",train_quantile,0.65,168,train_quantile,0.35,1.4817488862116597,0.71165987485817,-0.35400508540404774,109,0.3993916349809886,4.016631206541588,24.091743119266056,8.0,0.8333333333333334,-0.07925520204203096
vcl_gate_ret_state,"(6, 24)",train_quantile,0.5,202,train_quantile,0.5,1.459131734503516,0.553511262506559,-0.21378720179065258,93,0.19954372623574146,2.750370430967948,14.10752688172043,6.0,0.8333333333333334,-0.16345778875796002
vcl_gate_ret_state,"(4, 16)",fixed_level,1.0,202,train_quantile,0.5,1.4485135492919876,0.617755204431438,-0.31263571989318295,117,0.26935361216730036,3.235273003625622,15.136752136752136,9.0,0.6666666666666666,-0.31379554485960903
vcl_gate_ret_state,"(4, 16)",train_quantile,0.65,202,train_quantile,0.5,1.4456844808989662,0.6275378225259138,-0.3254352586511108,119,0.28821292775665397,3.312588843511156,15.92436974789916,7.0,0.6666666666666666,-0.3286620967347782
vcl_gate_ret_state,"(6, 24)",train_quantile,0.5,202,fixed_zero,,1.4430359916151665,0.5729673650253526,-0.22717172758105564,95,0.21992395437262358,2.893084085576205,15.221052631578948,9.0,0.8333333333333334,-0.16451931697618405
vcl_gate_ret_state,"(5, 20)",train_quantile,0.8,202,train_quantile,0.35,1.4410505824358812,0.7810437323927328,-0.3830514045760063,106,0.5131558935361217,4.65191117193145,31.830188679245282,10.5,0.6666666666666666,-0.2428519665054668
vcl_gate_ret_state,"(5, 20)",fixed_level,1.2,202,train_quantile,0.65,1.4367879260301164,0.617551461439388,-0.22782524790191494,82,0.2765019011406844,3.233672646537051,22.170731707317074,6.0,0.8333333333333334,-0.2426134533457709
